shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
6__100____1__IT_1,40.4062279650982,-3.62535289093011,11000002,17.62252478957
6__100____1__IT_1,40.4061870979019,-3.62498802649131,11000003,17.680462531627
6__100____1__IT_1,40.4061398189843,-3.62481936225724,11000004,17.753644099354
6__100____1__IT_1,40.4060708576105,-3.62469956634994,11000005,17.839550803664
6__100____1__IT_1,40.4060230463949,-3.62462903116276,11000006,17.93345681771
6__100____1__IT_1,40.405879354717,-3.62446648986161,11000007,18.048449211312
6__100____1__IT_1,40.4057677875952,-3.62430424489162,11000008,18.181959341749
6__100____1__IT_1,40.4057043317475,-3.62415646437429,11000009,18.32985225538
6__100____1__IT_1,40.4056890620165,-3.62400912442482,11000010,18.490362117784
6__100____1__IT_1,40.4056898544731,-3.62386193637811,11000011,18.663361980189
6__100____1__IT_1,40.4057176058436,-3.62367994958245,11000012,18.852108633415
6__100____1__IT_1,40.4057720145062,-3.62351923554381,11000013,19.055770199638
6__100____1__IT_1,40.4059109354515,-3.62331154417444,11000014,19.282849394298
6__100____1__IT_1,40.4059706965368,-3.62315087874218,11000015,19.525090069208
6__100____1__IT_1,40.4059822711046,-3.62298976991749,11000016,19.781061867551
6__100____1__IT_1,40.4059623624289,-3.62270921163352,11000017,20.060942777758
6__100____1__IT_1,40.4058299288793,-3.62144630614274,11000018,20.44899117309
6__100____1__IT_1,40.4056772635595,-3.6199589207731,11000019,20.964384548607
6__100____1__IT_1,40.405636791517,-3.61951696245145,11000020,21.51754856447
6__100____1__IT_1,40.4055549065282,-3.61880826810259,11000021,22.131532156179
6__100____1__IT_1,40.4055432030213,-3.61854540416908,11000022,22.767858986343
6__100____1__IT_1,40.405540487161,-3.61848436701235,11000023,23.409373918829
6__100____1__IT_1,40.405540451771,-3.6177558901757,11000024,24.11270409036
6__100____1__IT_1,40.405540451771,-3.6177558901757,12000001,24.11270409036
6__100____1__IT_1,40.4055404417053,-3.61758508134427,12000002,24.12719815209
6__100____1__IT_1,40.405487647475,-3.61744441240634,12000003,24.154989708108
6__100____1__IT_1,40.4054079698041,-3.61732452843791,12000004,24.196261214708
6__100____1__IT_1,40.4053551752521,-3.61718385997665,12000005,24.250830215595
6__100____1__IT_1,40.4053398217988,-3.61705054218245,12000006,24.316839643161
6__100____1__IT_1,40.4053458114508,-3.61693143874758,12000007,24.392977521423
6__100____1__IT_1,40.4053785710753,-3.61681257966093,12000008,24.479836778505
6__100____1__IT_1,40.405427093026,-3.61674993741454,12000009,24.574263351521
6__100____1__IT_1,40.4055130963191,-3.61668763715924,12000010,24.679602453912
6__100____1__IT_1,40.4056148985414,-3.61667454443156,12000011,24.796296264794
6__100____1__IT_1,40.4057753731754,-3.61670404688736,12000012,24.930978099935
6__100____1__IT_1,40.4058930891804,-3.61671913612346,12000013,25.078789202639
6__100____1__IT_1,40.4060108790359,-3.61672021005053,12000014,25.239675505344
6__100____1__IT_1,40.4061770074766,-3.61669368715202,12000015,25.419139189673
6__100____1__IT_1,40.4061770074766,-3.61669368715202,13000001,25.419139189673
6__100____1__IT_1,40.4063863021387,-3.61660447201658,13000002,25.443573572221
6__100____1__IT_1,40.4066550157292,-3.61641766644477,13000003,25.501785946097
6__100____1__IT_1,40.4067787554368,-3.61630664218266,13000004,25.576653998629
6__100____1__IT_1,40.4071774223819,-3.61584764592895,13000005,25.710472988532
6__100____1__IT_1,40.4076179192381,-3.61532350082645,13000006,25.910389395359
6__100____1__IT_1,40.4077044047949,-3.6151700763553,13000007,26.126481157194
6__100____1__IT_1,40.4076995703027,-3.61507189875566,13000008,26.350920821883
6__100____1__IT_1,40.4076678910741,-3.61498749556797,13000009,26.583339045732
6__100____1__IT_1,40.4076040514666,-3.61490981089996,13000010,26.825435446749
6__100____1__IT_1,40.4076040514666,-3.61490981089996,14000001,26.825435446749
6__100____1__IT_1,40.4067473243745,-3.61367129374762,14000002,26.967167852806
6__100____1__IT_1,40.4066814365068,-3.61357604693267,14000003,27.119800239201
6__100____1__IT_1,40.406589139193,-3.61344262036518,14000004,27.287701749749
6__100____1__IT_1,40.406589139193,-3.61344262036518,15000001,27.287701749749
6__100____1__IT_1,40.4052246719575,-3.61147252480919,15000002,27.513281416793
6__100____1__IT_1,40.4045465639326,-3.61054479921833,15000003,27.847778937394
6__100____1__IT_1,40.4045465639326,-3.61054479921833,16000001,27.847778937394
6__100____1__IT_1,40.4045335855063,-3.61052704237311,16000002,27.849863598336
6__100____1__IT_1,40.4042162142729,-3.61012645656451,16000003,27.900902835174
6__100____1__IT_1,40.4041235819267,-3.61000607645108,16000004,27.966436037446
6__100____1__IT_1,40.4041462063177,-3.60902956292377,16000005,28.114871439522
6__100____1__IT_1,40.4042598894242,-3.60895735907135,16000006,28.277334659058
6__100____1__IT_1,40.4044351074427,-3.60898348477464,16000007,28.459373308266
6__100____1__IT_1,40.4046031420596,-3.60899720829316,16000008,28.660100395079
6__100____1__IT_1,40.4046734977828,-3.60893594227119,16000009,28.870209252153
6__100____1__IT_1,40.4047370744718,-3.60892268445193,16000010,29.087464336034
6__100____1__IT_1,40.4059541261548,-3.60904813872139,16000011,29.440232967955
6__100____1__IT_1,40.4059541261548,-3.60904813872139,17000001,29.440232967955
6__100____1__IT_1,40.4073230215264,-3.60925967989454,17000002,29.593239237689
6__100____1__IT_1,40.407641077181,-3.60936980570732,17000003,29.782765954103
6__100____1__IT_1,40.4089436276401,-3.60951301434515,17000004,30.117387753704
6__100____1__IT_1,40.4091016561637,-3.60949058467316,17000005,30.469653936526
6__100____1__IT_1,40.4091807774459,-3.60945949364087,17000006,30.831090377992
6__100____1__IT_1,40.4091807774459,-3.60945949364087,18000001,30.831090377992
6__100____1__IT_1,40.4092797800069,-3.60941403597824,18000002,30.842737073429
6__100____1__IT_1,40.409279728797,-3.60934717294709,18000003,30.86005714575
6__100____1__IT_1,40.4092576696834,-3.60926210763043,18000004,30.884999096025
6__100____1__IT_1,40.4091179045977,-3.60892451865892,18000005,30.942517232108
6__100____1__IT_1,40.4080026202182,-3.60617931706546,18000006,31.263824343106
6__100____1__IT_1,40.4080026202182,-3.60617931706546,19000001,31.263824343106
6__100____1__IT_1,40.4074182547443,-3.60476362174541,19000002,31.400344174348
6__100____1__IT_1,40.4067419672274,-3.60309066422972,19000003,31.697447009348
6__100____1__IT_1,40.4067419672274,-3.60309066422972,20000001,31.697447009348
6__100____1__IT_1,40.4065207071139,-3.60255560891565,20000002,31.749065866092
6__100____1__IT_1,40.4064835608581,-3.60251999275214,20000003,31.805796974241
6__100____1__IT_1,40.4064565137529,-3.60248714781263,20000004,31.866624565235
6__100____1__IT_1,40.4064304768258,-3.60243696056532,20000005,31.932598861024
6__100____1__IT_1,40.4064154340456,-3.60237580625683,20000006,32.004024390003
6__100____1__IT_1,40.4064066239268,-3.60232222177216,20000007,32.080100766994
6__100____1__IT_1,40.4063921882104,-3.60224482586223,20000008,32.162937174169
6__100____1__IT_1,40.4063815632957,-3.60218922411416,20000009,32.250636799441
6__100____1__IT_1,40.4062021161095,-3.60173976066472,20000010,32.381363650525
6__100____1__IT_1,40.4059881498062,-3.60122756900874,20000011,32.561618485802
6__100____1__IT_1,40.4058806023777,-3.60096096767728,20000012,32.767452365799
6__100____1__IT_1,40.4055337300135,-3.60010111149295,20000013,33.055785549206
6__100____1__IT_1,40.4055337300135,-3.60010111149295,21000001,33.055785549206
6__100____1__IT_1,40.4053571023511,-3.59966889625573,21000002,33.097372898905
6__100____1__IT_1,40.4046554408317,-3.59795196348281,21000003,33.304164071923
6__100____1__IT_1,40.4046261484506,-3.59788580321649,21000004,33.517442973077
6__100____1__IT_1,40.4045913677926,-3.59783251774577,21000005,33.736667465758
6__100____1__IT_1,40.4045547480966,-3.5977960106771,21000006,33.961002700712
6__100____1__IT_1,40.4045283293061,-3.59774731995208,21000007,34.190404578282
6__100____1__IT_1,40.4045035809718,-3.59766181753299,21000008,34.427564548537
6__100____1__IT_1,40.4044961053098,-3.59759957567802,21000009,34.670070939188
6__100____1__IT_1,40.4044960286573,-3.59754642293184,21000010,34.917087698453
6__100____1__IT_1,40.4044471361353,-3.59743400621428,21000011,35.175079528471
6__100____1__IT_1,40.4039957771449,-3.59634794733404,21000012,35.537969203004
6__100____1__IT_1,40.4038209839767,-3.59591696643416,21000013,35.942258777637
6__100____1__IT_1,40.4038209839767,-3.59591696643416,22000001,35.942258777637
6__100____1__IT_1,40.4037090712593,-3.59565819107499,22000002,35.96748806227
6__100____1__IT_1,40.4036600811416,-3.59560424131477,22000003,35.999825798589
6__100____1__IT_1,40.4035802746438,-3.59555428492321,22000004,36.041984235156
6__100____1__IT_1,40.4034563203601,-3.59552051828143,22000005,36.09819697179
6__100____1__IT_1,40.4033779749928,-3.59553600465127,22000006,36.16320489029
6__100____1__IT_1,40.4032750934286,-3.59555637396087,22000007,36.239762883022
6__100____1__IT_1,40.4030712142212,-3.59575692243073,22000008,36.344636524228
6__100____1__IT_1,40.4026828074853,-3.59614660345182,22000009,36.503844970978
6__100____1__IT_1,40.4024801118194,-3.59633774184612,22000010,36.690789862662
6__100____1__IT_1,40.4024801118194,-3.59633774184612,23000001,36.690789862662
6__100____1__IT_1,40.4022275691342,-3.59658411242374,23000002,36.725760170397
6__100____1__IT_1,40.4020913007747,-3.59671704934891,23000003,36.779599913367
6__100____1__IT_1,40.4022786586659,-3.5969791535288,23000004,36.863889990689
6__100____1__IT_1,40.4023375131714,-3.59705978671599,23000005,36.957640446663
6__100____1__IT_1,40.4023767201349,-3.59711957290146,23000006,37.058075188511
6__100____1__IT_1,40.4024179026651,-3.59717937779302,23000007,37.165340198747
6__100____1__IT_1,40.4024590727163,-3.59724176698894,23000008,37.279599054723
6__100____1__IT_1,40.4024982653269,-3.59730413878274,23000009,37.400709202555
6__100____1__IT_1,40.4025531434899,-3.59738990605575,23000010,37.53131030622
6__100____1__IT_1,40.4026236813205,-3.5975042421056,23000011,37.674379095056
6__100____1__IT_1,40.4026844059891,-3.59760557103889,23000012,37.828373619595
6__100____1__IT_1,40.4027868634175,-3.5977924622202,23000013,38.001883850231
6__100____1__IT_1,40.4028839902114,-3.59798207263872,23000014,38.194762240983
6__100____1__IT_1,40.4029368530569,-3.5980755761972,23000015,38.397509231739
6__100____1__IT_1,40.4029681285169,-3.59814046437946,23000016,38.606765575515
6__100____1__IT_1,40.4030033043766,-3.59821572342032,23000017,38.823507331191
6__100____1__IT_1,40.4030345690999,-3.59828319364288,23000018,39.046944182538
6__100____1__IT_1,40.4030716785472,-3.59836622304812,23000019,39.278542549403
6__100____1__IT_1,40.403108853909,-3.59843633129675,23000020,39.517381220013
6__100____1__IT_1,40.4031753208834,-3.59857389146644,23000021,39.770029150946
6__100____1__IT_1,40.4032820991919,-3.59878863788569,23000022,40.0444155372
6__100____1__IT_1,40.4032356718256,-3.59884863454439,23000023,40.326046163456
6__100____1__IT_1,40.4031533933206,-3.59895495691938,23000024,40.620514811246
6__100____1__IT_1,40.4030989955593,-3.59901216398724,23000025,40.922731128951
6__100____1__IT_1,40.4030110008569,-3.59914574018596,23000026,41.239910353836
6__100____1__IT_1,40.402866306357,-3.59931912234513,23000027,41.578871148171
6__100____1__IT_1,40.402866306357,-3.59931912234513,24000001,41.578871148171
6__100____1__IT_1,40.4027216812545,-3.59947906881689,24000002,41.599893531751
6__100____1__IT_1,40.402623413419,-3.59961255251165,24000003,41.636641341546
6__100____1__IT_1,40.402525250861,-3.59972588287808,24000004,41.68792241206
6__100____1__IT_1,40.4024268442433,-3.59988623560588,24000005,41.756652817688
6__100____1__IT_1,40.4019048632366,-3.60051978767137,24000006,41.904424825505
6__100____1__IT_1,40.401734352374,-3.60071980297268,24000007,42.077619707819
6__100____1__IT_1,40.4015331638966,-3.6008926773632,24000008,42.277534276707
6__100____1__IT_1,40.4013939858325,-3.60099220517283,24000009,42.495055810638
6__100____1__IT_1,40.4004188083172,-3.60169422073797,24000010,42.836134100241
6__100____1__IT_1,40.4004188083172,-3.60169422073797,25000001,42.836134100241
6__100____1__IT_1,40.4002267892914,-3.6018084797943,25000002,42.85955034468
6__100____1__IT_1,40.4000180471925,-3.60203855871226,25000003,42.913266845176
6__100____1__IT_1,40.3992034564326,-3.60307391181759,25000004,43.093061937796
6__100____1__IT_1,40.3988755067131,-3.60346046261765,25000005,43.321859857152
6__100____1__IT_1,40.3983587387364,-3.60403721576392,25000006,43.626063816898
6__100____1__IT_1,40.3979649084164,-3.60447841943302,25000007,43.987826552151
6__100____1__IT_1,40.3976737167461,-3.60481566433024,25000008,44.392761948926
6__100____1__IT_1,40.3976737167461,-3.60481566433024,26000001,44.392761948926
6__100____1__IT_1,40.39705019294,-3.60554041437521,26000002,44.485354285575
6__100____1__IT_1,40.3970341885915,-3.60555686812818,26000003,44.580206225697
6__100____1__IT_1,40.3968917666823,-3.60571058914894,26000004,44.69555490254
6__100____1__IT_1,40.3965731334365,-3.60607289652606,26000005,44.857769042403
6__100____2__IT_1,40.3965731334365,-3.60607289652606,1000001,0
6__100____2__IT_1,40.3962037690063,-3.60649287761275,1000002,0.054326650745
6__100____2__IT_1,40.3962003697672,-3.60650595144062,1000003,0.109825241974
6__100____2__IT_1,40.3961976205438,-3.60651928090818,1000004,0.166495505363
6__100____2__IT_1,40.3961955288087,-3.60653281541417,1000005,0.224337635012
6__100____2__IT_1,40.3961941083902,-3.60654649498768,1000006,0.283351367874
6__100____2__IT_1,40.3961933604609,-3.60656026779263,1000007,0.343536903348
6__100____2__IT_1,40.3961932925246,-3.60657407733641,1000008,0.404894438928
6__100____2__IT_1,40.3961939031007,-3.60658786233245,1000009,0.467423828594
6__100____2__IT_1,40.3961951897836,-3.60660156619921,1000010,0.531124962533
6__100____2__IT_1,40.3961971465575,-3.60661513350107,1000011,0.595997821704
6__100____2__IT_1,40.3961997656053,-3.60662850878628,1000012,0.662042439323
6__100____2__IT_1,40.3962030345931,-3.60664163891915,1000013,0.729258965424
6__100____2__IT_1,40.3962069430259,-3.60665446371045,1000014,0.797647173586
6__100____2__IT_1,40.3962114722327,-3.60666693585926,1000015,0.867207185912
6__100____2__IT_1,40.3962166053877,-3.60667899983281,1000016,0.937938903939
6__100____2__IT_1,40.3962223220062,-3.6066906106705,1000017,1.009842640179
6__100____2__IT_1,40.3962285944517,-3.60670171274241,1000018,1.082917916451
6__100____2__IT_1,40.396911246541,-3.60773122947317,1000019,1.271646589658
6__100____2__IT_1,40.3969186456952,-3.60773826124854,1000020,1.461390489131
6__100____2__IT_1,40.3969264335634,-3.60774452705579,1000021,1.652149308921
6__100____2__IT_1,40.3969345716129,-3.60774998766263,1000022,1.843923399162
6__100____2__IT_1,40.3969430050642,-3.60775460958238,1000023,2.036712470724
6__100____2__IT_1,40.3969516844811,-3.60775837115993,1000024,2.230516481751
6__100____2__IT_1,40.3969605631675,-3.60776124369458,1000025,2.425335742916
6__100____2__IT_1,40.3969695817402,-3.60776321251179,1000026,2.621169927172
6__100____2__IT_1,40.3969786907075,-3.607764266561,1000027,2.818019169622
6__100____2__IT_1,40.3969878351597,-3.60776439709963,1000028,3.015883520352
6__100____2__IT_1,40.3969969610263,-3.60776360717617,1000029,3.214763071677
6__100____2__IT_1,40.3970060106394,-3.6077618986284,1000030,3.41465755446
6__100____2__IT_1,40.3970149335069,-3.60775927925043,1000031,3.61556712838
6__100____2__IT_1,40.3970236772608,-3.60775577095979,1000032,3.817491912432
6__100____2__IT_1,40.3970321850473,-3.60775139209861,1000033,4.020431559455
6__100____2__IT_1,40.3970404116867,-3.60774616818422,1000034,4.224386303602
6__100____2__IT_1,40.3970483056746,-3.60774012821213,1000035,4.42935620845
6__100____2__IT_1,40.397055820856,-3.60773331183124,1000036,4.635341259436
6__100____2__IT_1,40.3970629083735,-3.60772575866622,1000037,4.842341113973
6__100____2__IT_1,40.3970695310745,-3.60771750962538,1000038,5.050356105989
6__100____2__IT_1,40.3970756481412,-3.60770861736771,1000039,5.259386254609
6__100____2__IT_1,40.3970812241425,-3.60769913813578,1000040,5.46943141813
6__100____2__IT_1,40.3976796828518,-3.60703152784176,1000041,5.766786105243
6__100____2__IT_1,40.3976796828518,-3.60703152784176,2000001,5.766786105243
6__100____2__IT_1,40.3977471688333,-3.60695624117482,2000002,5.776631807312
6__100____2__IT_1,40.3977537529807,-3.60694571502265,2000003,5.787631690034
6__100____2__IT_1,40.3977597868642,-3.60693463716435,2000004,5.799785879899
6__100____2__IT_1,40.3977652485661,-3.60692306396491,2000005,5.813094274226
6__100____2__IT_1,40.3977701090048,-3.60691104347644,2000006,5.827556671453
6__100____2__IT_1,40.3977743508163,-3.606898622678,2000007,5.843173541827
6__100____2__IT_1,40.3977779529467,-3.60688586501268,2000008,5.859944565969
6__100____2__IT_1,40.3977808998027,-3.60687282336735,2000009,5.877869696367
6__100____2__IT_1,40.3977831784815,-3.60685955300984,2000010,5.896949071735
6__100____2__IT_1,40.3977847805659,-3.60684611278334,2000011,5.917182833191
6__100____2__IT_1,40.397785697608,-3.60683256742269,2000012,5.938570621185
6__100____2__IT_1,40.3977859230358,-3.60681896753912,2000013,5.961112835833
6__100____2__IT_1,40.3977854618896,-3.60680538270203,2000014,5.984809064804
6__100____2__IT_1,40.3977843103,-3.60679186354695,2000015,6.00965969728
6__100____2__IT_1,40.3977824778242,-3.60677847732711,2000016,6.035664419267
6__100____2__IT_1,40.3977799677814,-3.60676527827761,2000017,6.062823411123
6__100____2__IT_1,40.3977767951708,-3.6067523266303,2000018,6.091136584499
6__100____2__IT_1,40.3977729732213,-3.60673967670921,2000019,6.120604081451
6__100____2__IT_1,40.3977685169261,-3.60672738992439,2000020,6.151225678801
6__100____2__IT_1,40.3977634476651,-3.60671551242439,2000021,6.183001685512
6__100____2__IT_1,40.3977577903474,-3.60670410452981,2000022,6.21593165392
6__100____2__IT_1,40.3977515618608,-3.60669320999204,2000023,6.25001609941
6__100____2__IT_1,40.397744798869,-3.6066828809885,2000024,6.285254638851
6__100____2__IT_1,40.3970726673385,-3.60563324865407,2000025,6.436687494037
6__100____2__IT_1,40.3970647762037,-3.60562190814987,2000026,6.589421697451
6__100____2__IT_1,40.39705744236,-3.6056099504698,2000027,6.743456871903
6__100____2__IT_1,40.3970506926171,-3.60559741709642,2000028,6.898793089975
6__100____2__IT_1,40.3970445501384,-3.60558435772807,2000029,7.055430540278
6__100____2__IT_1,40.397039041678,-3.60557082445188,2000030,7.213369126615
6__100____2__IT_1,40.3970341885915,-3.60555686812818,2000031,7.372608882707
6__100____2__IT_1,40.3970300076927,-3.60554254664672,2000032,7.533149634802
6__100____2__IT_1,40.3970265185414,-3.60552790967329,2000033,7.694991547106
6__100____2__IT_1,40.3970237316272,-3.60551301857591,2000034,7.858134519962
6__100____2__IT_1,40.3970216592843,-3.60549792649066,2000035,8.022578791431
6__100____2__IT_1,40.3970203083803,-3.60548269828812,2000036,8.18832409062
6__100____2__IT_1,40.3970196876339,-3.6054673894286,2000037,8.355370418068
6__100____2__IT_1,40.3970197931392,-3.60545205761603,2000038,8.523717948529
6__100____2__IT_1,40.3970206290613,-3.60543676769675,2000039,8.693366387307
6__100____2__IT_1,40.3970221942216,-3.60542157268569,2000040,8.864316017271
6__100____2__IT_1,40.3970244774891,-3.60540653375717,2000041,9.036566862855
6__100____2__IT_1,40.3970274722492,-3.60539170976923,2000042,9.210118939597
6__100____2__IT_1,40.3970311646744,-3.60537716069369,2000043,9.384971988365
6__100____2__IT_1,40.3970355445714,-3.60536294064323,2000044,9.56112608687
6__100____2__IT_1,40.3970405918376,-3.60534910364178,2000045,9.738581278935
6__100____2__IT_1,40.3970462890729,-3.60533570373755,2000046,9.917337680979
6__100____2__IT_1,40.3970526116702,-3.60532279491425,2000047,10.097395125905
6__100____2__IT_1,40.397059537756,-3.60531042528837,2000048,10.278753747052
6__100____2__IT_1,40.3970670373303,-3.60529864643874,2000049,10.461413230778
6__100____2__IT_1,40.3970750840709,-3.60528749583694,2000050,10.645373984135
6__100____2__IT_1,40.3970836470646,-3.60527702741049,2000051,10.8306357899
6__100____2__IT_1,40.3975695145238,-3.60473716837314,2000052,11.086662840016
6__100____2__IT_1,40.3980136194605,-3.60424370495091,2000053,11.407372776823
6__100____2__IT_1,40.3980136194605,-3.60424370495091,3000001,11.407372776823
6__100____2__IT_1,40.3984240454745,-3.603787658868,3000002,11.467150503897
6__100____2__IT_1,40.3986698642777,-3.6034958174593,3000003,11.563778425257
6__100____2__IT_1,40.3988316640647,-3.60331317109289,3000004,11.684130056946
6__100____2__IT_1,40.399001423326,-3.60314637116887,3000005,11.828049667643
6__100____2__IT_1,40.3991187174601,-3.6030159258958,3000006,11.98905908495
6__100____2__IT_1,40.3992144676072,-3.60286550983306,3000007,12.166678841151
6__100____2__IT_1,40.3995244862009,-3.60243575452952,3000008,12.394441476791
6__100____2__IT_1,40.3996448113029,-3.60228710770452,3000009,12.640575763094
6__100____2__IT_1,40.3999623368976,-3.6018807027312,3000010,12.936022595416
6__100____2__IT_1,40.3999623368976,-3.6018807027312,4000001,12.936022595416
6__100____2__IT_1,40.4001556604825,-3.60169564527744,4000002,12.962614418092
6__100____2__IT_1,40.4002883045726,-3.60162976749644,4000003,13.004955557085
6__100____2__IT_1,40.4006983190126,-3.60133489916064,4000004,13.099234278841
6__100____2__IT_1,40.4012178465842,-3.6009696155905,4000005,13.258984631572
6__100____2__IT_1,40.4014719938,-3.600804804505,4000006,13.450222313433
6__100____2__IT_1,40.4016630473027,-3.60060497275873,4000007,13.66861349736
6__100____2__IT_1,40.401745700331,-3.60051165739559,4000008,13.899124091718
6__100____2__IT_1,40.401879985389,-3.60036506131709,4000009,14.149049660457
6__100____2__IT_1,40.4020452927692,-3.60017843272981,4000010,14.423214003013
6__100____2__IT_1,40.4022986321825,-3.59985151053322,4000011,14.736880724482
6__100____2__IT_1,40.4024588725598,-3.59965140024693,4000012,15.075138829523
6__100____2__IT_1,40.4026605422267,-3.59938447640797,4000013,15.445243126127
6__100____2__IT_1,40.4027845907794,-3.59923106815048,4000014,15.834296583773
6__100____2__IT_1,40.4028724838738,-3.59911764322905,4000015,16.237055043631
6__100____2__IT_1,40.4029759208858,-3.59897748692612,4000016,16.656344779351
6__100____2__IT_1,40.4029759208858,-3.59897748692612,5000001,16.656344779351
6__100____2__IT_1,40.4030483488082,-3.59889326679062,5000002,16.667101726977
6__100____2__IT_1,40.4031612377615,-3.59873382314255,5000003,16.696300103215
6__100____2__IT_1,40.4031515909207,-3.59870474867395,5000004,16.728188045265
6__100____2__IT_1,40.4030787494128,-3.59853948879901,5000005,16.776263608947
6__100____2__IT_1,40.4029963229989,-3.59837177098979,5000006,16.84125868856
6__100____2__IT_1,40.402782946795,-3.59796484864146,5000007,16.948126951038
6__100____2__IT_1,40.4025236900167,-3.59750342045568,5000008,17.103589263571
6__100____2__IT_1,40.4024071838762,-3.59732653857503,5000009,17.278864379023
6__100____2__IT_1,40.4022822855151,-3.59712732227948,5000010,17.476002675866
6__100____2__IT_1,40.4021708265521,-3.59696161550428,5000011,17.691870702837
6__100____2__IT_1,40.4019882884195,-3.59671959965281,5000012,17.936588898612
6__100____2__IT_1,40.4019630908591,-3.5966850373661,5000013,18.185359895256
6__100____2__IT_1,40.4020600490523,-3.59658681819364,5000014,18.447743427641
6__100____2__IT_1,40.4023743179604,-3.59627451309963,5000015,18.753936464431
6__100____2__IT_1,40.4023743179604,-3.59627451309963,6000001,18.753936464431
6__100____2__IT_1,40.4027526901706,-3.59590156382689,6000002,18.806525353245
6__100____2__IT_1,40.4030417196832,-3.5956218559447,6000003,18.899022622828
6__100____2__IT_1,40.4031885819651,-3.59548374883547,6000004,19.011597251739
6__100____2__IT_1,40.4032383395801,-3.59542839293039,6000005,19.131422464366
6__100____2__IT_1,40.4032659608904,-3.59537986673816,6000006,19.25638158523
6__100____2__IT_1,40.4032951699937,-3.59530711347018,6000007,19.388313999543
6__100____2__IT_1,40.403294101199,-3.59522265172049,6000008,19.527414657107
6__100____2__IT_1,40.4033124520089,-3.59503742780862,6000009,19.682364499332
6__100____2__IT_1,40.4033344580519,-3.59491268654677,6000010,19.848177828116
6__100____2__IT_1,40.4033978998229,-3.59479488576145,6000011,20.026218925802
6__100____2__IT_1,40.4034803986439,-3.59474360022389,6000012,20.21439902572
6__100____2__IT_1,40.4035504451453,-3.59470088322405,6000013,20.411157844358
6__100____2__IT_1,40.4036359815899,-3.59468519633426,6000014,20.617504193192
6__100____2__IT_1,40.4037502270444,-3.59470757217854,6000015,20.836673315392
6__100____2__IT_1,40.4038305073982,-3.59478054747368,6000016,21.066694035034
6__100____2__IT_1,40.4038803907507,-3.59485777834515,6000017,21.30529435488
6__100____2__IT_1,40.4039173100357,-3.59501168114195,6000018,21.557582339845
6__100____2__IT_1,40.4039112432062,-3.59519794709015,6000019,21.825690688682
6__100____2__IT_1,40.4039031881654,-3.59530259901557,6000020,22.102724416176
6__100____2__IT_1,40.4038739383891,-3.59538167745427,6000021,22.387212724319
6__100____2__IT_1,40.4038996275828,-3.59543490926955,6000022,22.677042900342
6__100____2__IT_1,40.4039281939795,-3.59553437452471,6000023,22.975889408254
6__100____2__IT_1,40.4040248580256,-3.59579824969547,6000024,23.299565708301
6__100____2__IT_1,40.404277184111,-3.59645399818128,6000025,23.685538314774
6__100____2__IT_1,40.404277184111,-3.59645399818128,7000001,23.685538314774
6__100____2__IT_1,40.4045124126517,-3.59704745419105,7000002,23.742263711729
6__100____2__IT_1,40.4046501002319,-3.59739702843795,7000003,23.83235852182
6__100____2__IT_1,40.4046796867597,-3.59743996663409,7000004,23.927358564768
6__100____2__IT_1,40.4047170074725,-3.59747420764886,7000005,24.027418638851
6__100____2__IT_1,40.4047408846589,-3.59751196428949,7000006,24.131636782535
6__100____2__IT_1,40.404763317261,-3.59756060921924,7000007,24.240675643927
6__100____2__IT_1,40.4047755592746,-3.5976103743647,7000008,24.354150641445
6__100____2__IT_1,40.4047767574927,-3.5976473247539,7000009,24.470763929562
6__100____2__IT_1,40.4047820305357,-3.5977018730573,7000010,24.592042841502
6__100____2__IT_1,40.4047989646574,-3.59773956839615,7000011,24.717031861324
6__100____2__IT_1,40.4049732825672,-3.59815573530791,7000012,24.882288797491
6__100____2__IT_1,40.4057117874287,-3.60000268830177,7000013,25.224414050451
6__100____2__IT_1,40.4057117874287,-3.60000268830177,8000001,25.224414050451
6__100____2__IT_1,40.4058743113306,-3.60040916291245,8000002,25.263338498851
6__100____2__IT_1,40.4061919491213,-3.60118992927468,8000003,25.377312484833
6__100____2__IT_1,40.4065646418621,-3.60208881230421,8000004,25.578057237192
6__100____2__IT_1,40.4065938051441,-3.60215698098762,8000005,25.785430594312
6__100____2__IT_1,40.406606486483,-3.60216508320746,8000006,25.994370520837
6__100____2__IT_1,40.4066262754455,-3.60217657692366,8000007,26.205713833793
6__100____2__IT_1,40.4066515757048,-3.60220476522861,8000008,26.420746058574
6__100____2__IT_1,40.4066697232623,-3.60223821554992,8000009,26.639258843777
6__100____2__IT_1,40.4066867843716,-3.60228497234634,8000010,26.862167939124
6__100____2__IT_1,40.4066941295759,-3.60234029645479,8000011,27.089841776093
6__100____2__IT_1,40.4066959123509,-3.60238891350078,8000012,27.321645701101
6__100____2__IT_1,40.4066900288484,-3.60241426884436,8000013,27.55569806098
6__100____2__IT_1,40.4067142049989,-3.60247369817263,8000014,27.795462826287
6__100____2__IT_1,40.4072199419111,-3.6037169168002,8000015,28.154726074191
6__100____2__IT_1,40.4074779030028,-3.60431924237902,8000016,28.572573101341
6__100____2__IT_1,40.4074779030028,-3.60431924237902,9000001,28.572573101341
6__100____2__IT_1,40.4078394024827,-3.60524140176074,9000002,28.660509903682
6__100____2__IT_1,40.4084223249132,-3.60662244526201,9000003,28.882308490127
