fecha;hora;identificador;peatones;device_id;Número_distrito;distrito;direccion;observaciones_direccion;latitude;longitude
22/01/2024 19:00;19:00;PERM_PEA04_PM01;867;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
22/01/2024 20:00;20:00;PERM_PEA04_PM01;936;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
22/01/2024 21:00;21:00;PERM_PEA04_PM01;669;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
22/01/2024 22:00;22:00;PERM_PEA04_PM01;785;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
22/01/2024 23:00;23:00;PERM_PEA04_PM01;348;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 0:00;0:00;PERM_PEA04_PM01;120;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 1:00;1:00;PERM_PEA04_PM01;2;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 2:00;2:00;PERM_PEA04_PM01;231;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 3:00;3:00;PERM_PEA04_PM01;110;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 4:00;4:00;PERM_PEA04_PM01;0;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 5:00;5:00;PERM_PEA04_PM01;81;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 6:00;6:00;PERM_PEA04_PM01;15;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 7:00;7:00;PERM_PEA04_PM01;163;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 8:00;8:00;PERM_PEA04_PM01;209;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 9:00;9:00;PERM_PEA04_PM01;173;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 10:00;10:00;PERM_PEA04_PM01;267;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 11:00;11:00;PERM_PEA04_PM01;447;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 12:00;12:00;PERM_PEA04_PM01;542;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 13:00;13:00;PERM_PEA04_PM01;871;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 14:00;14:00;PERM_PEA04_PM01;605;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 15:00;15:00;PERM_PEA04_PM01;287;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 16:00;16:00;PERM_PEA04_PM01;583;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 17:00;17:00;PERM_PEA04_PM01;908;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 18:00;18:00;PERM_PEA04_PM01;769;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 19:00;19:00;PERM_PEA04_PM01;914;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 20:00;20:00;PERM_PEA04_PM01;918;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 21:00;21:00;PERM_PEA04_PM01;696;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 22:00;22:00;PERM_PEA04_PM01;658;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
23/01/2024 23:00;23:00;PERM_PEA04_PM01;650;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 0:00;0:00;PERM_PEA04_PM01;414;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 1:00;1:00;PERM_PEA04_PM01;95;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 2:00;2:00;PERM_PEA04_PM01;216;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 3:00;3:00;PERM_PEA04_PM01;134;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 4:00;4:00;PERM_PEA04_PM01;14;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 5:00;5:00;PERM_PEA04_PM01;166;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 6:00;6:00;PERM_PEA04_PM01;65;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 7:00;7:00;PERM_PEA04_PM01;308;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 8:00;8:00;PERM_PEA04_PM01;450;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 9:00;9:00;PERM_PEA04_PM01;478;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 10:00;10:00;PERM_PEA04_PM01;456;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 11:00;11:00;PERM_PEA04_PM01;269;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 12:00;12:00;PERM_PEA04_PM01;879;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 13:00;13:00;PERM_PEA04_PM01;843;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 14:00;14:00;PERM_PEA04_PM01;671;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 15:00;15:00;PERM_PEA04_PM01;706;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 16:00;16:00;PERM_PEA04_PM01;346;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 17:00;17:00;PERM_PEA04_PM01;446;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 18:00;18:00;PERM_PEA04_PM01;754;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 19:00;19:00;PERM_PEA04_PM01;541;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 20:00;20:00;PERM_PEA04_PM01;833;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 21:00;21:00;PERM_PEA04_PM01;831;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 22:00;22:00;PERM_PEA04_PM01;671;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
24/01/2024 23:00;23:00;PERM_PEA04_PM01;727;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 0:00;0:00;PERM_PEA04_PM01;604;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 1:00;1:00;PERM_PEA04_PM01;76;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 2:00;2:00;PERM_PEA04_PM01;201;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 3:00;3:00;PERM_PEA04_PM01;24;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 4:00;4:00;PERM_PEA04_PM01;163;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 5:00;5:00;PERM_PEA04_PM01;91;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 6:00;6:00;PERM_PEA04_PM01;83;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 7:00;7:00;PERM_PEA04_PM01;176;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 8:00;8:00;PERM_PEA04_PM01;179;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 9:00;9:00;PERM_PEA04_PM01;267;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 10:00;10:00;PERM_PEA04_PM01;345;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 11:00;11:00;PERM_PEA04_PM01;354;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 12:00;12:00;PERM_PEA04_PM01;498;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 13:00;13:00;PERM_PEA04_PM01;625;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 14:00;14:00;PERM_PEA04_PM01;670;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 15:00;15:00;PERM_PEA04_PM01;410;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 16:00;16:00;PERM_PEA04_PM01;376;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 17:00;17:00;PERM_PEA04_PM01;583;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 18:00;18:00;PERM_PEA04_PM01;758;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 19:00;19:00;PERM_PEA04_PM01;752;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 20:00;20:00;PERM_PEA04_PM01;980;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 21:00;21:00;PERM_PEA04_PM01;882;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 22:00;22:00;PERM_PEA04_PM01;622;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
25/01/2024 23:00;23:00;PERM_PEA04_PM01;440;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 0:00;0:00;PERM_PEA04_PM01;466;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 1:00;1:00;PERM_PEA04_PM01;205;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 2:00;2:00;PERM_PEA04_PM01;203;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 3:00;3:00;PERM_PEA04_PM01;74;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 4:00;4:00;PERM_PEA04_PM01;35;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 5:00;5:00;PERM_PEA04_PM01;124;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 6:00;6:00;PERM_PEA04_PM01;46;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 7:00;7:00;PERM_PEA04_PM01;118;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 8:00;8:00;PERM_PEA04_PM01;64;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 9:00;9:00;PERM_PEA04_PM01;241;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 10:00;10:00;PERM_PEA04_PM01;137;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 11:00;11:00;PERM_PEA04_PM01;716;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 12:00;12:00;PERM_PEA04_PM01;1109;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 13:00;13:00;PERM_PEA04_PM01;801;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 14:00;14:00;PERM_PEA04_PM01;834;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 15:00;15:00;PERM_PEA04_PM01;321;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 16:00;16:00;PERM_PEA04_PM01;371;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 17:00;17:00;PERM_PEA04_PM01;616;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 18:00;18:00;PERM_PEA04_PM01;690;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 19:00;19:00;PERM_PEA04_PM01;789;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 20:00;20:00;PERM_PEA04_PM01;1105;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 21:00;21:00;PERM_PEA04_PM01;500;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 22:00;22:00;PERM_PEA04_PM01;915;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
26/01/2024 23:00;23:00;PERM_PEA04_PM01;807;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 0:00;0:00;PERM_PEA04_PM01;660;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 1:00;1:00;PERM_PEA04_PM01;583;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 2:00;2:00;PERM_PEA04_PM01;598;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 3:00;3:00;PERM_PEA04_PM01;397;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 4:00;4:00;PERM_PEA04_PM01;74;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 5:00;5:00;PERM_PEA04_PM01;72;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 6:00;6:00;PERM_PEA04_PM01;22;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 7:00;7:00;PERM_PEA04_PM01;163;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 8:00;8:00;PERM_PEA04_PM01;223;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 9:00;9:00;PERM_PEA04_PM01;223;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 10:00;10:00;PERM_PEA04_PM01;176;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 11:00;11:00;PERM_PEA04_PM01;321;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 12:00;12:00;PERM_PEA04_PM01;672;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 13:00;13:00;PERM_PEA04_PM01;1024;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 14:00;14:00;PERM_PEA04_PM01;1026;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 15:00;15:00;PERM_PEA04_PM01;718;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 16:00;16:00;PERM_PEA04_PM01;263;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 17:00;17:00;PERM_PEA04_PM01;928;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 18:00;18:00;PERM_PEA04_PM01;752;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 19:00;19:00;PERM_PEA04_PM01;1146;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 20:00;20:00;PERM_PEA04_PM01;1210;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 21:00;21:00;PERM_PEA04_PM01;1017;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 22:00;22:00;PERM_PEA04_PM01;1097;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
27/01/2024 23:00;23:00;PERM_PEA04_PM01;1228;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 0:00;0:00;PERM_PEA04_PM01;880;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 1:00;1:00;PERM_PEA04_PM01;780;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 2:00;2:00;PERM_PEA04_PM01;318;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 3:00;3:00;PERM_PEA04_PM01;333;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 4:00;4:00;PERM_PEA04_PM01;231;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 5:00;5:00;PERM_PEA04_PM01;132;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 6:00;6:00;PERM_PEA04_PM01;437;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 7:00;7:00;PERM_PEA04_PM01;253;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 8:00;8:00;PERM_PEA04_PM01;310;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 9:00;9:00;PERM_PEA04_PM01;208;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 10:00;10:00;PERM_PEA04_PM01;407;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 11:00;11:00;PERM_PEA04_PM01;61;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 12:00;12:00;PERM_PEA04_PM01;849;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 13:00;13:00;PERM_PEA04_PM01;915;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 14:00;14:00;PERM_PEA04_PM01;893;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 15:00;15:00;PERM_PEA04_PM01;560;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 16:00;16:00;PERM_PEA04_PM01;329;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 17:00;17:00;PERM_PEA04_PM01;589;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 18:00;18:00;PERM_PEA04_PM01;535;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 19:00;19:00;PERM_PEA04_PM01;1000;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 20:00;20:00;PERM_PEA04_PM01;610;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 21:00;21:00;PERM_PEA04_PM01;889;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 22:00;22:00;PERM_PEA04_PM01;789;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
28/01/2024 23:00;23:00;PERM_PEA04_PM01;447;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
29/01/2024 0:00;0:00;PERM_PEA04_PM01;477;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
29/01/2024 1:00;1:00;PERM_PEA04_PM01;169;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
29/01/2024 2:00;2:00;PERM_PEA04_PM01;304;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
29/01/2024 3:00;3:00;PERM_PEA04_PM01;173;PERM_PEA04_PM01;1;Centro;Calle Hortaleza 18, 28004 Madrid;Acera Pares ;40.421.072;-3.700.490
